,ind_code,indicator,ret_ew,ret_mvfloat,ret_top_30pct,ret_mid_40pct,ret_bottom_30pct,num_sp
74,60.0,S_QFA_CGRGR_diff,0.13953297851082658,0.215342522204838,0.006375915779014585,0.2358387739193028,0.19602385360917107,47.0
75,60.0,S_QFA_CGRPROFIT_diff,0.2137010120815525,0.29744927150501504,0.012547670675227277,0.09204899726946575,0.3024451332902255,49.0
76,60.0,S_FA_ROIC_q_ave,0.16755934432650876,0.25135399045908685,0.1611594656341702,0.11905180106949768,0.17037962985194624,85.0
77,60.0,S_FA_ROA_q_ave,0.16755934432650876,0.25135399045908685,0.15625346686141833,0.22103376340663222,0.17254159541281988,85.0
78,60.0,S_FA_ROIC_diff,0.16755934432650876,0.25135399045908685,0.2974924706828992,0.011908572046444802,0.11030067847454013,85.0
79,60.0,S_FA_ROA_diff,0.16755934432650876,0.25135399045908685,0.29112520901420397,0.12025754980480466,0.11310659039633807,85.0
80,,,0.08268300685042855,0.12910946908913845,0.17737248086564122,0.10024744839798538,0.04125636196877302,23.0
81,22.0,S_FA_ROE_q_ave,0.15845080041056298,0.15944326765889077,0.12527467427293634,0.26083978063110796,0.1732741759188643,68.0
82,22.0,S_FA_ROE_diff,0.16661698136378492,0.16272838459594716,0.16704419769015533,0.21991453319298315,0.16642821135910957,62.0
83,22.0,S_QFA_CGRGR_diff,0.09748785527461103,0.16027391241482258,0.039869300420356045,0.13918629894506776,0.12193209066732527,47.0
84,22.0,S_QFA_CGRPROFIT_diff,0.16188329619666642,0.15736929743945446,0.036311465350402555,0.2605800099676298,0.2145424510676803,44.0
85,22.0,S_FA_ROIC_q_ave,0.15845080041056298,0.15944326765889077,0.12117506002542788,0.2641510075233263,0.1751059184549851,68.0
86,22.0,S_FA_ROA_q_ave,0.15845080041056298,0.15944326765889077,0.14362925147464453,0.23264858768685417,0.1650731946159734,68.0
87,22.0,S_FA_ROIC_diff,0.15845080041056298,0.15944326765889077,0.10922528306987331,0.2154442477512634,0.1804451804989563,68.0
88,22.0,S_FA_ROA_diff,0.15845080041056298,0.15944326765889077,0.16729215250411744,0.12542676900816258,0.15450040904961318,68.0
89,,,0.034784835031911814,0.04671782940899317,0.14996279452649983,-0.059667648194201416,-0.015605522246970434,23.0
90,28.0,S_FA_ROE_q_ave,0.1405041299492237,0.11718532437698106,0.20569414297709432,0.13815207511831581,0.11128102066086788,42.0
91,28.0,S_FA_ROE_diff,0.14275631735481817,0.12014026209124758,-0.0049347333543294965,0.30809579447080104,0.21132716232692242,41.0
92,28.0,S_QFA_CGRGR_diff,0.13789995519085035,0.10160190530538657,0.006330508474285205,0.09720768089531465,0.20124820731364096,40.0
93,28.0,S_QFA_CGRPROFIT_diff,0.1620442339688104,0.12152574023690797,0.07107641464351498,0.21348975091521877,0.202474375891164,39.0
94,28.0,S_FA_ROIC_q_ave,0.1405041299492237,0.11718532437698106,0.2797130858450164,0.08777792928248385,0.07810011523731662,42.0
95,28.0,S_FA_ROA_q_ave,0.1405041299492237,0.11718532437698106,0.2633895138718331,0.17494582334680134,0.08541757853564017,42.0
96,28.0,S_FA_ROIC_diff,0.1405041299492237,0.11718532437698106,-0.00924847341626116,0.3090990132846432,0.20763460731995825,42.0
97,28.0,S_FA_ROA_diff,0.1405041299492237,0.11718532437698106,0.033678784167895555,0.29925221645642414,0.18839135392016387,42.0
98,,,0.1434648659427169,0.09560597447861759,0.09436172537832083,0.16546573750700275,0.16597047203473178,35.0
99,50.0,S_FA_ROE_q_ave,-0.06137145856424471,-0.08914272960542294,-0.10529211634086953,-0.033510207977918545,-0.04070291372818596,25.0
100,50.0,S_FA_ROE_diff,-0.03812206063360091,-0.06755466114850932,-0.05730164100460317,-0.037469760414880274,-0.02853227044809978,21.0
101,50.0,S_QFA_CGRGR_diff,-0.02227576361602407,-0.05121370071740359,0.011975183306906213,-0.014356721676819265,-0.03784437585371965,16.0
102,50.0,S_QFA_CGRPROFIT_diff,-0.035563659447213535,-0.0629075081817962,-0.008911026674537673,-0.012767312530474315,-0.047864874573063924,19.0
103,50.0,S_FA_ROIC_q_ave,-0.06137145856424471,-0.08914272960542294,-0.11879703402441259,-0.054228360739509464,-0.03434765834769511,25.0
104,50.0,S_FA_ROA_q_ave,-0.06137145856424471,-0.08914272960542294,-0.11879703402441259,-0.012710058147199547,-0.03434765834769511,25.0
105,50.0,S_FA_ROIC_diff,-0.06137145856424471,-0.08914272960542294,-0.0660781742187796,-0.1212010910303232,-0.05915653355034595,25.0
106,50.0,S_FA_ROA_diff,-0.06137145856424471,-0.08914272960542294,-0.06623762433312366,-0.033400316466855436,-0.059081498202419314,25.0
107,,,0.010394501168355639,-0.03727191114026868,0.02420172738931614,-0.11136896894311439,0.004871610679971439,7.0
108,31.0,S_FA_ROE_q_ave,-0.07464232187105108,-0.03713969771110705,-0.04259777511751587,-0.08791286021417022,-0.08959644368936748,22.0
109,31.0,S_FA_ROE_diff,-0.07464232187105108,-0.03713969771110705,-0.05760489887804664,-0.07551134036055766,-0.08259311926778645,22.0
110,31.0,S_QFA_CGRGR_diff,-0.09191538406897422,-0.07481850866586895,-0.11352041542570927,-0.10193265393908528,-0.0811128683906067,18.0
111,31.0,S_QFA_CGRPROFIT_diff,-0.058741984746597864,-0.013390218367041146,-0.10657395306781456,-0.006242211405631766,-0.03700018096422664,16.0
112,31.0,S_FA_ROIC_q_ave,-0.07464232187105108,-0.03713969771110705,-0.058109182639899316,-0.07984582331577462,-0.08235778684558855,22.0
113,31.0,S_FA_ROA_q_ave,-0.07464232187105108,-0.03713969771110705,-0.061039193737934615,-0.07177661892130381,-0.08099044833317207,22.0
114,31.0,S_FA_ROIC_diff,-0.07464232187105108,-0.03713969771110705,-0.04580105641171842,-0.08583970251859485,-0.08810157908540628,22.0
115,31.0,S_FA_ROA_diff,-0.07464232187105108,-0.03713969771110705,-0.04580105641171842,-0.07998522293410591,-0.08810157908540628,22.0
116,,,-0.08227045988874744,-0.05650649056455306,-0.12434610139257624,-0.08574678391650142,-0.05822723617227384,11.0
117,62.0,S_FA_ROE_q_ave,0.16624497458245452,0.20735054906237854,0.2714173117188022,0.1864984563541861,0.12030763192519918,125.0
118,62.0,S_FA_ROE_diff,0.17115173454651955,0.2154063981628093,0.20619462652267523,0.17706838309894501,0.15607514148701063,123.0
119,62.0,S_QFA_CGRGR_diff,0.15266226509295486,0.18858490344448364,0.1111260539580039,0.1435831803747948,0.17093819799233317,108.0
120,62.0,S_QFA_CGRPROFIT_diff,0.15603201271574382,0.19819782910183417,0.1594448553039522,0.10479760410041591,0.1545418983462443,102.0
121,62.0,S_FA_ROIC_q_ave,0.16697753040757005,0.20740613254830867,0.2588607673827386,0.20595077664485714,0.12730067807738352,126.0
122,62.0,S_FA_ROA_q_ave,0.16697753040757005,0.20740613254830867,0.25612138717828603,0.17087829000340254,0.12848359225657896,126.0
123,62.0,S_FA_ROIC_diff,0.16697753040757005,0.20740613254830867,0.1741362037868983,0.16676747841421194,0.16388628508467823,126.0
124,62.0,S_FA_ROA_diff,0.16697753040757005,0.20740613254830867,0.20368424135789995,0.137351296657236,0.15112690522447295,126.0
125,,,0.13768760006769395,0.17265204439865284,0.25238269034186234,0.08701512771305846,0.08714400096382319,85.0
126,36.0,S_FA_ROE_q_ave,0.06476586502066714,0.05366524961742193,0.04928046194308132,0.07931864125226891,0.07149864896744354,33.0
